station,state,latitude,longitude,elevation,month,minimum temperature (F),maximum temperature (F),average temperature (F),average daily wind speed (miles per hour),direction of fastest 5 second wind (degrees),fastest 5 second wind speed (miles per hour),snowfall (inch),snow depth (inch),precipitation (inch)
GREAT FALLS INTL AP,MT,47.4733,-111.3822,1116.8,January,0.14,19.22,12.74,9.618842,210,21.922012,0,3.149608,0
POCATELLO RGNL AP,ID,42.9203,-112.5711,1364.9,January,28.22,42.08,38.66,19.685072,210,51.002232,0.3149608,9.055123,0.27952771
POCATELLO RGNL AP,ID,42.9203,-112.5711,1364.9,August,50,95,74.84,7.381902,210,17.000744,0,0,0
OLYMPIA AP,WA,46.9733,-122.9033,57.3,January,12.2,37.04,25.88,3.131716,210,12.079476,0,0,0
OLYMPIA AP,WA,46.9733,-122.9033,57.3,January,18.14,39.02,24.98,6.263432,210,23.935258,0,0,0
PORTLAND INTL AP,OR,45.5908,-122.6003,5.8,January,32,39.92,36.14,7.82929,210,21.922012,0,0,0.05118113
SEATTLE TACOMA INTL AP,WA,47.4444,-122.3139,112.8,August,62.06,91.04,78.8,5.59235,210,14.092722,0,0,0
REDDING MUNI AP,CA,40.5175,-122.2986,151.5,August,69.98,98.96,85.28,3.802798,210,19.908766,0,0,0
ANNETTE ISLAND AP,AK,55.0389,-131.5786,33.2,August,57.92,77,68.18,4.250186,210,12.079476,0,0,0
KING SALMON,AK,58.6794,-156.6294,19.2,August,46.94,73.04,58.46,2.684328,210,16.105968,0,0,0
MCGRATH AP,AK,62.9575,-155.6103,101.5,January,23.18,39.02,36.5,6.71082,210,21.922012,0,7.87402,0
MCGRATH AP,AK,62.9575,-155.6103,101.5,January,14.18,35.96,31.64,5.368656,210,33.106712,0,12.992133,0
MCGRATH AP,AK,62.9575,-155.6103,101.5,August,55.04,66.92,60.44,10.737312,210,29.08022,0,0,0.25196864
BETTLES AP,AK,66.9161,-151.5089,195.7,August,57.02,71.96,59.72,4.250186,210,14.987498,0,0,0
BETHEL AP,AK,60.785,-161.8292,31.1,January,18.14,32,26.42,8.276678,210,19.908766,0,5.905515,0
KOTZEBUE RALPH WEIN AP,AK,66.8667,-162.6333,9.1,January,18.14,29.12,25.7,8.052984,210,17.000744,0,14.960638,0
NOME MUNI AP,AK,64.5111,-165.44,4,January,10.22,29.12,24.98,10.06623,210,33.106712,0.1968505,22.834658,0.01181103
NOME MUNI AP,AK,64.5111,-165.44,4,August,50,53.96,51.08,7.158208,210,17.000744,0,0,0.03149608
JACKSONVILLE CRAIG MUNI AP,FL,30.3361,-81.5147,12.5,January,64.04,73.94,69.98,8.500372,210,23.935258,0,0,0.61023655
DALHART MUNI AP,TX,36.0167,-102.55,1216.2,January,7.16,35.96,18.68,7.605596,210,21.922012,0,0,0
DALHART MUNI AP,TX,36.0167,-102.55,1216.2,August,62.96,93.92,78.26,12.974252,210,34.001488,0,0,0
TALLAHASSEE,FL,30.3975,-84.3289,19.2,August,73.94,91.04,78.98,2.460634,210,21.922012,0,0,0
DAYTON INTL AP,OH,39.9061,-84.2186,304.8,January,14.18,33.98,19.94,12.750558,210,25.948504,0,1.181103,0
DAYTON INTL AP,OH,39.9061,-84.2186,304.8,August,62.96,84.02,74.12,4.026492,210,17.000744,0,0,0
EVANSVILLE REGIONAL AP,IN,38.0442,-87.5206,121.9,January,23.18,42.08,28.76,11.408394,210,25.948504,0,0,0
INDIANAPOLIS,IN,39.7075,-86.2803,240.8,August,66.92,87.08,75.92,9.395148,210,27.066974,0,0,0
LEXINGTON BLUEGRASS AP,KY,38.0408,-84.6058,298.7,August,64.94,87.08,73.94,6.263432,210,19.908766,0,0,0.01968505
LEXINGTON BLUEGRASS AP,KY,38.0408,-84.6058,298.7,August,59,73.94,67.64,5.59235,210,19.01399,0,0,0.85826818
LOUISVILLE INTL AP,KY,38.1811,-85.7392,148.7,January,21.2,46.04,31.82,8.724066,210,25.053728,0,0,0
HAVRE CITY CO AP,MT,48.5428,-109.7633,787.9,January,-14.8,11.12,-3.46,12.526864,210,27.96175,0,3.93701,0
BRIDGEPORT SIKORSKY MEM AP,CT,41.1583,-73.1289,1.5,January,9.14,27.14,17.78,7.82929,210,21.922012,0,3.93701,0
HOUGHTON LK ROSCOMMON AP,MI,44.3592,-84.6739,350.8,August,57.92,82.94,73.22,7.605596,210,21.027236,0,0,0
PITTSBURGH INTL AP,PA,40.4847,-80.2144,366.7,January,4.1,28.22,13.82,6.263432,210,19.01399,0,1.181103,0
PITTSBURGH INTL AP,PA,40.4847,-80.2144,366.7,August,62.06,82.94,74.48,9.395148,210,38.922756,0,0,0.40944904
PITTSBURGH INTL AP,PA,40.4847,-80.2144,366.7,August,60.08,75.02,67.28,1.11847,210,6.934514,0,0,0
DETROIT METRO AP,MI,42.2314,-83.3308,192.3,August,59,80.06,68.54,5.816044,210,19.908766,0,0,0
DUBUQUE RGNL AP,IA,42.3978,-90.7036,321.9,January,12.2,35.96,21.92,8.052984,210,19.908766,0,1.181103,0
WATERLOO MUNI AP,IA,42.5544,-92.4011,264.6,January,15.26,35.96,23.72,6.934514,210,18.119214,0,0,0
DENVER INTL AP,CO,39.8328,-104.6575,1650.2,January,2.12,26.24,11.84,6.934514,200,17.000744,0,3.149608,0
ASHEVILLE RGNL AP,NC,35.4319,-82.5375,645.3,August,66.92,80.06,71.96,5.59235,200,23.935258,0,0,0.48818924
MACON MIDDLE GA RGNL AP,GA,32.6847,-83.6528,104.5,January,60.98,64.94,62.96,5.816044,200,23.040482,0,0,4.05118329
MACON MIDDLE GA RGNL AP,GA,32.6847,-83.6528,104.5,August,71.06,86,75.56,5.368656,200,29.974996,0,0,0.77952798
MACON MIDDLE GA RGNL AP,GA,32.6847,-83.6528,104.5,August,73.04,89.96,79.16,4.026492,200,14.987498,0,0,0
PADUCAH,KY,37.0683,-88.7719,119.5,August,66.92,86,76.1,2.013246,200,23.040482,0,0,0
GREER,SC,34.8831,-82.2203,286.5,August,68,89.06,77,6.039738,200,27.066974,0,0,0.03149608
DALLAS FT WORTH AP,TX,32.8978,-97.0189,170.7,January,35.96,69.08,46.94,18.566602,200,38.922756,0,0,0
DALLAS FT WORTH AP,TX,32.8978,-97.0189,170.7,January,42.08,80.06,61.16,14.092722,200,29.974996,0,0,0
LAKE CHARLES,LA,30.125,-93.2158,4,August,71.96,80.96,78.62,4.250186,200,21.027236,0,0,1.44094566
KANSAS CITY INTL AP,MO,39.2972,-94.7306,306.3,August,60.08,82.94,71.42,6.934514,200,19.908766,0,0,0
ORLANDO INTL AP,FL,28.4339,-81.325,27.4,January,57.92,84.92,70.88,6.039738,200,21.922012,0,0,0
ORLANDO INTL AP,FL,28.4339,-81.325,27.4,August,73.04,86,78.44,5.816044,200,38.922756,0,0,0.0787402
GAINESVILLE RGNL AP,FL,29.6919,-82.2756,37.5,January,48.02,82.04,62.06,4.026492,200,21.922012,0,0,0
GAINESVILLE RGNL AP,FL,29.6919,-82.2756,37.5,August,71.96,78.98,75.56,5.144962,200,29.974996,0,0,0.94094539
GAINESVILLE RGNL AP,FL,29.6919,-82.2756,37.5,August,71.96,87.98,77.36,3.802798,200,17.000744,0,0,0
VERO BEACH INTL AP,FL,27.6531,-80.2428,8.5,January,64.04,86,74.12,6.71082,200,23.935258,0,0,0
FT LAUDERDALE HOLLYWOOD AP,FL,26.0719,-80.1536,3.4,January,71.96,82.94,78.26,9.171454,200,25.053728,0,0,0.01181103
NEW ORLEANS INTL AP,LA,29.9933,-90.2511,1.2,January,60.98,78.08,68.54,9.842536,200,36.90951,0,0,0.42126007
SAN ANTONIO INTL AP,TX,29.5442,-98.4839,240.5,January,41,77,59.36,7.381902,200,23.040482,0,0,0
GALVESTON SCHOLES FLD,TX,29.2733,-94.8592,1.5,January,53.96,73.04,64.76,8.94776,200,19.908766,0,0,0
HOUSTON INTERCONT AP,TX,29.98,-95.36,29,August,77,93.92,83.48,6.71082,200,27.066974,0,0,0.09842525
ELKINS RANDOLPH CO AP,WV,38.8853,-79.8528,603.2,August,55.94,80.96,66.56,2.23694,200,21.922012,0,0,0
LYNCHBURG RGNL AP,VA,37.3208,-79.2067,286.5,January,28.22,35.96,33.26,2.013246,200,12.079476,0,0,0
PHILADELPHIA INTL AP,PA,39.8683,-75.2311,3,January,12.2,23.18,18.86,7.381902,200,19.01399,0,1.968505,0
RICHMOND INTL AP,VA,37.505,-77.3203,50,August,62.06,89.96,76.64,4.47388,200,12.974252,0,0,0
WASHINGTON REAGAN AP,VA,38.8483,-77.0342,3,August,73.04,89.96,80.78,7.158208,200,25.053728,0,0,0
WILMINGTON INTL AP,NC,34.2675,-77.8997,10.1,January,60.08,69.98,63.5,7.82929,200,27.96175,0,0,0.05118113
ATLANTA HARTSFIELD INTL AP,GA,33.63,-84.4417,307.8,August,69.98,82.94,78.26,4.697574,200,23.935258,0,0,0.01181103
CHARLESTON INTL AP,SC,32.8986,-80.0403,12.2,January,48.92,68,55.58,4.250186,200,12.079476,0,0,0.05118113
CHARLESTON INTL AP,SC,32.8986,-80.0403,12.2,August,73.04,87.98,78.98,7.605596,200,21.922012,0,0,0.35039389
CHATTANOOGA LOVELL AP,TN,35.0311,-85.2014,204.5,January,57.02,62.96,59.72,7.158208,200,18.119214,0,0,0.01181103
CHATTANOOGA LOVELL AP,TN,35.0311,-85.2014,204.5,August,66.02,89.06,76.64,3.802798,200,18.119214,0,0,0
JACKSONVILLE,FL,30.4844,-81.7019,10.1,January,64.04,75.02,69.26,7.605596,200,21.027236,0,0,1.46850473
MEMPHIS INTL AP,TN,35.0564,-89.9864,77.4,August,71.96,84.92,78.44,8.500372,200,29.08022,0,0,0.1181103
MOBILE,AL,30.6794,-88.2397,63.4,August,73.04,89.06,78.08,4.697574,200,19.908766,0,0,0.20078751
NASHVILLE INTL AP,TN,36.1189,-86.6892,182.9,January,30.2,53.96,40.28,6.487126,200,21.922012,0,0,0
AUSTIN BERGSTROM AP,TX,30.1831,-97.68,146.3,January,37.04,73.04,51.44,10.961006,200,34.001488,0,0,0
GREENVILLE ASOS,MS,33.4825,-90.9853,39,August,73.94,80.06,76.82,4.921268,200,21.027236,0,0,1.12992187
WACO RGNL AP,TX,31.6189,-97.2283,152.4,January,33.98,68,47.48,15.434886,200,38.922756,0,0,0
ABILENE RGNL AP,TX,32.4106,-99.6822,545.6,January,39.92,69.08,55.94,19.908766,200,44.067718,0,0,0
WICHITA FALLS MUNI AP,TX,33.9786,-98.4928,310,January,35.06,66.02,46.22,8.052984,200,16.105968,0,0,0
WICHITA FALLS MUNI AP,TX,33.9786,-98.4928,310,January,32,68,42.62,17.000744,200,36.014734,0,0,0
OKLAHOMA CITY WILL ROGERS AP,OK,35.3889,-97.6006,391.7,January,35.96,71.96,53.6,5.368656,200,17.000744,0,0,0
GAGE AP,OK,36.2967,-99.7689,667.8,August,69.98,102.02,82.58,20.803542,200,61.963238,0,0,0.42126007
ALBANY AP,NY,42.7431,-73.8092,95.1,August,53.06,84.02,67.82,3.131716,200,14.092722,0,0,0
BURLINGTON INTL AP,VT,44.4683,-73.15,100.6,August,57.02,80.06,68.18,6.263432,200,21.922012,0,0,0.01181103
PROVIDENCE T F GREEN AP,RI,41.7219,-71.4325,18.3,August,60.08,82.94,70.52,6.71082,200,19.01399,0,0,0
SYRACUSE HANCOCK INTL AP,NY,43.1111,-76.1039,125.9,August,66.02,86,75.2,4.250186,200,27.066974,0,0,0.5511814
WILLIAMSPORT,PA,41.2433,-76.9217,158.5,August,55.04,82.04,67.64,3.131716,200,12.079476,0,0,0
FT WAYNE INTL AP,IN,40.9706,-85.2064,241.1,August,64.04,84.02,72.32,5.816044,200,33.106712,0,0,0.31102379
SOUTH BEND MICHIANA RGNL AP,IN,41.7072,-86.3164,235.6,August,62.96,84.02,70.16,7.605596,200,36.014734,0,0,0.88189024
SOUTH BEND MICHIANA RGNL AP,IN,41.7072,-86.3164,235.6,August,57.92,73.94,66.92,4.026492,200,18.119214,0,0,0
GREEN BAY,WI,44.4983,-88.1111,207.9,January,21.2,33.98,25.7,6.71082,200,18.119214,0,3.149608,0
FARGO HECTOR INTL AP,ND,46.9253,-96.8111,274.3,August,55.94,84.92,69.98,6.487126,200,18.119214,0,0,0
INTL FALLS INTL AP,MN,48.5614,-93.3981,360.6,January,-18.76,9.14,-6.52,4.921268,200,19.01399,0.7086618,16.929143,0.05905515
LA CROSSE MUNI AP,WI,43.8789,-91.2528,198.7,August,62.06,77,69.26,4.026492,200,14.987498,0,0,0.01181103
LA CROSSE MUNI AP,WI,43.8789,-91.2528,198.7,August,60.98,82.94,71.42,7.381902,200,27.066974,0,0,0.09055123
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,January,16.16,39.92,26.24,4.47388,200,14.092722,0,0,0
ROCHESTER INTL AP,MN,43.9042,-92.4917,397.5,August,53.96,71.06,62.96,8.500372,200,19.908766,0,0,0.22834658
ST CLOUD RGNL AP,MN,45.5433,-94.0514,310.3,January,-18.76,2.12,-9.94,3.35541,200,10.06623,0,1.968505,0
GRAND ISLAND AP,NE,40.9611,-98.3136,560.8,January,6.26,30.2,14.54,13.197946,200,31.988242,0,1.181103,0
NORFOLK KARL STEFAN AP,NE,41.9856,-97.4353,472.7,January,1.22,29.12,12.56,13.869028,200,36.014734,0,0,0
NORFOLK KARL STEFAN AP,NE,41.9856,-97.4353,472.7,August,46.94,77,61.16,5.368656,200,17.000744,0,0,0
NORFOLK KARL STEFAN AP,NE,41.9856,-97.4353,472.7,August,64.94,80.06,70.52,13.197946,200,31.988242,0,0,0.03149608
SIOUX FALLS,SD,43.5878,-96.7289,435.9,August,48.02,78.08,63.14,4.697574,200,14.987498,0,0,0
CHILDRESS MUNI AP,TX,34.4272,-100.2831,594.7,August,68,91.94,79.34,8.500372,200,19.01399,0,0,0
MIDLAND ODESSA,TX,31.9433,-102.1889,874.2,January,24.26,60.08,36.32,11.1847,200,21.027236,0,0,0
SAN ANGELO,TX,31.3711,-100.4922,576.1,January,21.2,55.04,34.16,12.30317,200,31.988242,0,0,0
SAN ANGELO,TX,31.3711,-100.4922,576.1,August,71.96,100.94,85.28,9.842536,200,23.935258,0,0,0
ALAMOSA SAN LUIS AP,CO,37.4389,-105.8614,2296.1,January,1.22,33.08,19.22,6.263432,200,17.000744,0,5.118113,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,August,69.08,82.94,74.12,6.039738,200,17.000744,0,0,0
TUCSON INTL AP,AZ,32.1314,-110.9553,776.9,August,73.94,98.06,87.8,5.816044,200,25.948504,0,0,0
LAS VEGAS MCCARRAN AP,NV,36.0719,-115.1633,649.5,January,48.02,57.02,52.34,14.54011,200,40.041226,0,0,0
PHOENIX SKY HARBOR INTL AP,AZ,33.4278,-112.0039,337.4,January,46.94,57.92,52.7,4.921268,200,19.01399,0,0,0
SAN DIEGO LINDBERGH FLD,CA,32.7336,-117.1831,4.6,January,57.92,62.96,62.24,4.026492,200,16.105968,0,0,0.18110246
WINSLOW MUNI AP,AZ,35.0281,-110.7208,1489.3,January,35.96,46.04,40.1,13.42164,200,35.119958,0,0,0
SAN FRANCISCO INTL AP,CA,37.6197,-122.3647,2.4,January,53.06,59,57.92,11.855782,200,31.093466,0,0,0.27165369
CONCORD BUCHANAN FLD,CA,37.9917,-122.055,5.5,January,46.94,57.92,55.04,6.039738,200,25.053728,0,0,0.7086618
SANTA MARIA PUBLIC AP,CA,34.8994,-120.4486,73.8,January,42.08,60.08,48.74,6.71082,200,27.96175,0,0,0
CASPER NATRONA CO AP,WY,42.8975,-106.4636,1627,August,53.06,82.04,64.94,6.487126,200,27.96175,0,0,0.12992133
RAPID CITY RGNL AP,SD,44.0433,-103.0536,963.2,August,57.02,87.08,74.48,11.408394,200,44.962494,0,0,0.1181103
WINNEMUCCA MUNI AP,NV,40.9017,-117.8081,1309.4,January,29.12,44.96,31.64,9.618842,200,31.093466,0.1968505,1.968505,0.42126007
BOISE AIR TERMINAL,ID,43.5667,-116.2406,857.7,January,9.14,22.1,15.08,2.908022,200,10.961006,0,3.93701,0
POCATELLO RGNL AP,ID,42.9203,-112.5711,1364.9,January,5.18,35.06,18.86,11.408394,200,27.066974,0,12.992133,0
MEDFORD ROGUE VLY AP,OR,42.3811,-122.8722,395.3,January,26.24,37.94,30.74,4.697574,200,23.040482,1.1023628,0,0.07086618
OLYMPIA AP,WA,46.9733,-122.9033,57.3,January,32,39.92,33.44,4.697574,200,27.066974,0,0,0.53937037
OLYMPIA AP,WA,46.9733,-122.9033,57.3,January,32,39.92,36.86,7.605596,200,29.974996,0,0,0.05905515
SEATTLE TACOMA INTL AP,WA,47.4444,-122.3139,112.8,January,33.98,42.08,38.66,7.82929,200,27.066974,0,0,0.05118113
ST PAUL ISLAND AP,AK,57.1553,-170.2222,10.7,January,30.92,35.96,34.16,16.105968,200,44.067718,0,7.086618,0.01181103
FAIRBANKS INTL AP,AK,64.8039,-147.8761,131.7,August,55.04,82.94,68.18,3.579104,200,23.040482,0,0,0.05905515
MCGRATH AP,AK,62.9575,-155.6103,101.5,January,14.18,41,24.98,6.71082,200,23.935258,0,9.055123,0
MCGRATH AP,AK,62.9575,-155.6103,101.5,August,57.02,60.08,58.28,9.395148,200,27.96175,0,0,0.22047256
MCGRATH AP,AK,62.9575,-155.6103,101.5,August,53.96,82.04,69.44,6.487126,200,31.093466,0,0,0.01968505
BETTLES AP,AK,66.9161,-151.5089,195.7,August,55.04,69.98,64.94,6.039738,200,16.105968,0,0,0.16141741
KOTZEBUE RALPH WEIN AP,AK,66.8667,-162.6333,9.1,August,51.98,57.92,54.32,8.94776,200,19.01399,0,0,0.0393701
BARROW POST ROGERS AP,AK,71.2833,-156.7814,9.4,January,20.12,35.96,26.06,20.356154,200,36.90951,3.1102379,7.086618,0.31889781
JACKSONVILLE CRAIG MUNI AP,FL,30.3361,-81.5147,12.5,January,53.06,78.98,64.04,8.276678,200,23.935258,0,0,0
JACKSONVILLE CRAIG MUNI AP,FL,30.3361,-81.5147,12.5,January,60.08,82.94,70.7,8.276678,200,19.908766,0,0,0
ALABASTER SHELBY CO AP,AL,33.1783,-86.7817,172.2,August,73.04,87.98,78.44,4.026492,200,16.105968,0,0,0.0393701
DALHART MUNI AP,TX,36.0167,-102.55,1216.2,August,60.98,84.02,73.22,7.605596,200,34.001488,0,0,0.11023628
BALTIMORE WASH INTL AP,MD,39.1667,-76.6833,47.5,January,10.22,26.24,17.96,4.697574,200,16.105968,0,0,0
BALTIMORE WASH INTL AP,MD,39.1667,-76.6833,47.5,August,68,87.08,74.12,5.144962,200,19.908766,0,0,0.38188997
WASHINGTON DC DULLES AP,VA,38.9408,-77.4636,88.4,January,33.08,53.96,42.8,4.026492,200,18.119214,0,0,0
WASHINGTON DC DULLES AP,VA,38.9408,-77.4636,88.4,January,23.18,33.98,30.74,3.802798,200,17.000744,0,0,0
WALLOPS ISLAND FLIGHT FAC,VA,37.9406,-75.4631,11.6,August,68,87.98,75.92,7.605596,200,17.000744,0,0,0
TALLAHASSEE,FL,30.3975,-84.3289,19.2,August,71.96,87.98,79.16,3.579104,200,18.119214,0,0,0.05118113
CINCINNATI NORTHERN KY AP,KY,39.0431,-84.6717,264.9,August,64.04,82.94,73.22,4.921268,200,23.935258,0,0,0.05118113
CINCINNATI NORTHERN KY AP,KY,39.0431,-84.6717,264.9,August,64.04,84.92,73.4,6.71082,200,23.935258,0,0,0
DAYTON INTL AP,OH,39.9061,-84.2186,304.8,August,66.02,82.94,74.12,6.039738,200,25.053728,0,0,0
EVANSVILLE REGIONAL AP,IN,38.0442,-87.5206,121.9,August,69.98,87.98,77.18,2.23694,200,27.96175,0,0,0
EVANSVILLE REGIONAL AP,IN,38.0442,-87.5206,121.9,August,68,87.98,77.54,7.82929,200,21.922012,0,0,0
LEXINGTON BLUEGRASS AP,KY,38.0408,-84.6058,298.7,January,17.24,37.04,24.08,10.513618,200,23.935258,0,0,0
GULFPORT - BILOXI AP,MS,30.4119,-89.0808,12.8,January,64.94,71.96,67.28,5.368656,200,23.040482,0,0,4.55905758
GULFPORT - BILOXI AP,MS,30.4119,-89.0808,12.8,August,75.02,87.98,79.34,4.026492,200,23.040482,0,0,3.55118302
GLASGOW INTL AP,MT,48.2138,-106.6213,696.5,August,50,78.08,62.96,7.82929,200,18.119214,0,0,0
QUILLAYUTE STATE AP,WA,47.9375,-124.555,56.4,August,53.96,69.98,61.88,3.802798,200,14.092722,0,0,0
BRIDGEPORT SIKORSKY MEM AP,CT,41.1583,-73.1289,1.5,August,68,82.94,73.76,5.144962,200,14.987498,0,0,0
BRIDGEPORT SIKORSKY MEM AP,CT,41.1583,-73.1289,1.5,August,60.08,80.96,71.24,5.816044,200,14.092722,0,0,0
ROCKFORD GTR ROCKFORD AP,IL,42.1928,-89.0931,222.5,January,16.16,39.02,26.06,5.816044,200,18.119214,0,0,0
PITTSBURGH INTL AP,PA,40.4847,-80.2144,366.7,August,64.94,84.02,74.66,4.921268,200,17.000744,0,0,0
TOLEDO EXPRESS AP,OH,41.5886,-83.8014,203.9,August,60.98,87.08,73.58,4.47388,200,21.922012,0,0,0
CHICAGO OHARE INTL AP,IL,41.995,-87.9336,200.6,January,19.22,33.08,21.56,12.974252,200,27.066974,0.1968505,0,0.01968505
ALPENA CO RGNL AP,MI,45.0717,-83.5644,208.5,January,15.26,25.16,18.32,9.395148,200,23.935258,0.1968505,1.968505,0.01968505
GRAND RAPIDS,MI,42.8939,-85.5447,237.1,January,23.18,39.02,31.28,6.71082,200,21.922012,0,0,0
GRAND RAPIDS,MI,42.8939,-85.5447,237.1,August,55.94,78.08,66.74,5.816044,200,21.027236,0,0,0
DUBUQUE RGNL AP,IA,42.3978,-90.7036,321.9,August,53.06,78.08,66.02,8.500372,200,21.027236,0,0,0
GUAM INTL AP,GU,13.4836,144.7961,77.4,August,78.98,87.98,82.94,8.94776,190,23.040482,0,0,0.40944904
AUGUSTA BUSH FLD AP,GA,33.3644,-81.9633,40.2,January,33.98,66.02,51.44,3.131716,190,14.092722,0,0,0
AUGUSTA BUSH FLD AP,GA,33.3644,-81.9633,40.2,August,75.92,93.02,81.32,4.697574,190,17.000744,0,0,0.01968505
HUNTSVILLE INTL AP,AL,34.6439,-86.7861,190.2,August,66.92,89.96,76.64,6.934514,190,33.106712,0,0,0.22834658
HUNTSVILLE INTL AP,AL,34.6439,-86.7861,190.2,August,69.98,84.02,76.64,5.816044,190,23.040482,0,0,0.79921303
HUNTINGTON TRI STATE AP,WV,38.365,-82.555,251.2,January,8.24,35.96,19.76,4.026492,190,16.105968,0,1.181103,0
GREER,SC,34.8831,-82.2203,286.5,August,71.06,82.04,73.76,3.802798,190,12.974252,0,0,0.0393701
COLLEGE STN,TX,30.5892,-96.3647,93,January,46.04,75.92,59.9,10.06623,190,23.935258,0,0,0
WICHITA,KS,37.6544,-97.4425,406.9,January,14.18,44.06,26.42,15.211192,190,44.962494,0,0,0
WICHITA,KS,37.6544,-97.4425,406.9,January,21.2,51.08,32.72,16.329662,190,38.02798,0,0,0
LAKE CHARLES,LA,30.125,-93.2158,4,August,75.92,91.04,83.12,7.605596,190,31.988242,0,0,0.33070884
KANSAS CITY INTL AP,MO,39.2972,-94.7306,306.3,January,21.2,46.04,31.46,12.974252,190,34.001488,0,0,0
BINGHAMTON,NY,42.1997,-75.985,489.5,January,2.12,16.16,8.06,7.605596,190,23.040482,0,0,0
ISLIP LI MACARTHUR AP,NY,40.7939,-73.1017,25.6,August,71.06,84.02,76.28,8.052984,190,23.040482,0,0,0
ISLIP LI MACARTHUR AP,NY,40.7939,-73.1017,25.6,August,60.98,82.94,71.06,4.697574,190,19.01399,0,0,0
ORLANDO INTL AP,FL,28.4339,-81.325,27.4,January,66.92,86,74.84,10.513618,190,23.935258,0,0,0
ORLANDO INTL AP,FL,28.4339,-81.325,27.4,August,73.94,91.94,80.24,6.263432,190,25.053728,0,0,0.81102406
VERO BEACH INTL AP,FL,27.6531,-80.2428,8.5,August,73.04,91.94,81.32,5.816044,190,40.041226,0,0,0.11023628
WEST PALM BEACH INTL AP,FL,26.6847,-80.0994,5.8,January,57.92,80.96,68.36,5.816044,190,19.908766,0,0,0
NEW ORLEANS INTL AP,LA,29.9933,-90.2511,1.2,January,51.98,73.94,61.34,7.605596,190,23.040482,0,0,0
PORT ARTHUR SE TX AP,TX,29.9506,-94.0206,4.9,January,42.98,77,58.64,7.381902,190,23.935258,0,0,0
HOUSTON HOBBY AP,TX,29.6381,-95.2819,13.4,August,80.06,93.92,84.74,7.605596,190,27.96175,0,0,0.03149608
SAN ANTONIO INTL AP,TX,29.5442,-98.4839,240.5,January,19.22,51.98,33.44,6.487126,190,19.908766,0,0,0
SAN ANTONIO INTL AP,TX,29.5442,-98.4839,240.5,January,46.94,71.96,53.78,7.158208,190,27.066974,0,0,0
HOUSTON INTERCONT AP,TX,29.98,-95.36,29,August,73.94,84.02,81.68,5.368656,190,31.093466,0,0,2.12992241
ELKINS RANDOLPH CO AP,WV,38.8853,-79.8528,603.2,January,39.02,55.04,45.14,3.131716,190,17.000744,0,0,0.5511814
LYNCHBURG RGNL AP,VA,37.3208,-79.2067,286.5,January,0.14,23.18,12.56,3.579104,190,17.000744,0,3.93701,0
LYNCHBURG RGNL AP,VA,37.3208,-79.2067,286.5,August,62.96,86,73.94,2.908022,190,21.027236,0,0,0
LYNCHBURG RGNL AP,VA,37.3208,-79.2067,286.5,August,62.96,89.96,76.28,5.816044,190,21.922012,0,0,0
NORFOLK INTL AP,VA,36.9033,-76.1922,9.1,August,64.94,87.08,76.28,5.368656,190,16.105968,0,0,0
NORFOLK INTL AP,VA,36.9033,-76.1922,9.1,August,75.02,87.98,79.52,12.079476,190,34.001488,0,0,1.72834739
PHILADELPHIA INTL AP,PA,39.8683,-75.2311,3,August,64.04,86,75.38,4.697574,190,12.079476,0,0,0
RICHMOND INTL AP,VA,37.505,-77.3203,50,January,0.14,24.26,11.3,2.684328,190,12.974252,0,5.118113,0
WASHINGTON REAGAN AP,VA,38.8483,-77.0342,3,January,16.16,29.12,20.84,8.500372,190,21.922012,0,0,0
WILMINGTON NEW CASTLE CO AP,DE,39.6728,-75.6008,24.1,August,66.02,89.06,78.62,4.250186,190,14.092722,0,0,0
MERIDIAN KEY FLD,MS,32.3347,-88.7442,89.6,January,59,66.92,65.12,7.605596,190,38.02798,0,0,1.74015842
MERIDIAN KEY FLD,MS,32.3347,-88.7442,89.6,August,71.06,91.04,79.52,2.460634,190,12.974252,0,0,0
ATLANTA HARTSFIELD INTL AP,GA,33.63,-84.4417,307.8,January,32,57.02,42.44,6.039738,190,21.027236,0,0,0
BIRMINGHAM AP,AL,33.5656,-86.745,187.5,August,73.94,86,78.62,6.487126,190,27.066974,0,0,0.27165369
CHATTANOOGA LOVELL AP,TN,35.0311,-85.2014,204.5,January,22.1,44.06,30.38,5.816044,190,23.935258,0,0,0
JACKSONVILLE,FL,30.4844,-81.7019,10.1,January,53.06,80.06,64.58,8.500372,190,27.96175,0,0,0
MOBILE,AL,30.6794,-88.2397,63.4,August,75.02,89.06,79.52,3.802798,190,27.96175,0,0,0.40157502
MONTGOMERY AP,AL,32.2997,-86.4075,61.6,August,75.92,93.92,82.58,2.013246,190,14.092722,0,0,0
NASHVILLE INTL AP,TN,36.1189,-86.6892,182.9,January,53.96,64.94,57.74,5.816044,190,25.948504,0,0,0.66141768
AUSTIN BERGSTROM AP,TX,30.1831,-97.68,146.3,January,16.16,53.06,31.1,6.039738,190,23.040482,0,0,0
GREENVILLE ASOS,MS,33.4825,-90.9853,39,August,71.06,91.94,78.98,5.368656,190,23.040482,0,0,0
WACO RGNL AP,TX,31.6189,-97.2283,152.4,August,73.04,84.02,79.88,6.039738,190,21.922012,0,0,0.24015761
